gene,logFC,logCPM,F,PValue,FDR,Significant,direction
RPL27A,-0.675216644451393,8.190190396539686,319.72351049996433,6.1339727043437675e-19,1.3194575081784856e-17,TRUE,Not significant
PECAM1,2.8922805351084317,2.137665706811216,319.7686769165564,6.1372079874968585e-19,1.3194575081784856e-17,TRUE,Up-regulated
ACTB,-0.5810994057447577,12.015191334566499,319.66971547600986,6.149997751845036e-19,1.3196314852802667e-17,TRUE,Not significant
SNRPA,-0.8684973996369952,6.165952683127945,319.6533211735597,6.154903088735217e-19,1.3196314852802667e-17,TRUE,Not significant
PSMA1,-0.6197634316139206,7.340061040543522,319.21974648233225,6.28579570214621e-19,1.3458491345828117e-17,TRUE,Not significant
SCARA3,0.6532190971818707,8.28007624099446,318.7688103231704,6.425069954157351e-19,1.3737871871885009e-17,TRUE,Not significant
SCARB1,-0.6814285837226126,7.441984666246444,318.4603684379,6.522215024422953e-19,1.3926532900509668e-17,TRUE,Not significant
ZNF320,0.9363147415624603,5.272458134849352,318.15169846375767,6.621025826928592e-19,1.4118231060694938e-17,TRUE,Not significant
CALD1,0.5549584071511969,8.49755225438393,318.04153683628664,6.656620326815712e-19,1.4174792330807844e-17,TRUE,Not significant
SPP1,-0.5988694457696276,11.184466141401465,317.85892312603164,6.716137315944736e-19,1.4282071598396765e-17,TRUE,Not significant
SKP2,-0.7738865255646131,6.261079741293377,317.5861003834223,6.806118841259022e-19,1.4453755093597624e-17,TRUE,Not significant
RBM14,-0.8084967205773822,6.125598623881543,316.99909899873916,7.004053167744819e-19,1.485391465561079e-17,TRUE,Not significant
CCT7,-0.5845930076418682,8.30248852830243,316.5659082131533,7.154009551925559e-19,1.5148336391164534e-17,TRUE,Not significant
HMMR,0.755367829076021,6.702739813904368,316.5423568129583,7.162265254683678e-19,1.5148336391164534e-17,TRUE,Not significant
RSAD1,-0.9152716291591383,5.292083915322694,315.67251028142414,7.474206986224521e-19,1.578673718847152e-17,TRUE,Not significant
FAM117B,-1.2806536071643833,4.229269090157084,315.0971315426106,7.688821210521289e-19,1.6218120852961907e-17,TRUE,Down-regulated
SEH1L,-0.8168559569657267,6.252324303182242,314.8589334597521,7.778889946174051e-19,1.6385990546994667e-17,TRUE,Not significant
TUBGCP4,-0.8785023305009073,5.495332592567469,314.80944898244684,7.797875851243961e-19,1.6403876117758156e-17,TRUE,Not significant
KIAA0040,1.7022210117770942,3.7372003116376242,314.7039052179251,7.83916386447887e-19,1.646856602174795e-17,TRUE,Up-regulated
SLC25A15,-0.9517685585640081,5.100102497698928,314.20868427880504,8.03196316759681e-19,1.6850950914031965e-17,TRUE,Not significant
BTBD2,-0.8103402424046449,6.4681815305045856,314.1136983653617,8.06957694195766e-19,1.6907169919946144e-17,TRUE,Not significant
NADSYN1,0.8295256882317202,5.740666418593181,313.9508184977704,8.134642167572295e-19,1.702067698516131e-17,TRUE,Not significant
MAMLD1,1.3246075687547914,3.8073432312229443,313.8061041364953,8.193526817311543e-19,1.7120965796066768e-17,TRUE,Up-regulated
RAB1A,-0.6197866752017999,7.367505788946133,313.57246315925516,8.287881830008306e-19,1.72950057413925e-17,TRUE,Not significant
ESCO2,0.863759822235244,5.747549969069496,313.3891492656515,8.363260157555804e-19,1.7429034168346295e-17,TRUE,Not significant
LOC105375836,6.323282548178824,1.352855172389792,258.6103293366048,8.452121572978752e-19,1.7590767002084937e-17,TRUE,Up-regulated
ZBTB7B,0.7968225707429958,6.437280521839513,313.13793273936284,8.467682793358395e-19,1.759971835906805e-17,TRUE,Not significant
SARAF,0.6520167132983418,8.067625260049777,313.05812432974164,8.50114328515035e-19,1.7645799408618853e-17,TRUE,Not significant
CRACD,-1.160831990074749,4.512604041010188,312.77049654349315,8.62337734283782e-19,1.7875780884423755e-17,TRUE,Down-regulated
MAN2B2,0.8617007988853664,5.681973430035168,312.68024448034794,8.6615521897836475e-19,1.7931133871035553e-17,TRUE,Not significant
ATF3,1.7300898065058985,3.3889238081131037,312.4338332268066,8.769080282205406e-19,1.8127344121525644e-17,TRUE,Up-regulated
CAPRIN2,0.8810650256131434,5.648402992346715,312.4069782786345,8.779526231602632e-19,1.8127344121525644e-17,TRUE,Not significant
HDAC4,-0.8114764780240814,5.928566418761417,311.5277211973757,9.170790439179042e-19,1.8910218280259686e-17,TRUE,Not significant
VDAC1,-0.6039339200800722,8.124720730083904,311.0657101517253,9.38371995419053e-19,1.9323786941238208e-17,TRUE,Not significant
RACK1,-0.5557946810549941,9.359393209492097,310.9510880305783,9.437357769416452e-19,1.9408671307365675e-17,TRUE,Not significant
DHX33,-0.6982118460268771,6.827082409517907,310.86406785088104,9.478303095164778e-19,1.9436632576078902e-17,TRUE,Not significant
GBP5,1.9265078872345835,2.9631703488723486,310.86440185719454,9.480736985573857e-19,1.9436632576078902e-17,TRUE,Up-regulated
MCU,-0.9043928661392039,5.617786513254095,310.84303542188115,9.488260176294436e-19,1.9436632576078902e-17,TRUE,Not significant
GOLGA7B,1.2208595719201796,4.543222669470648,310.57327624245977,9.616677970976016e-19,1.965854446071122e-17,TRUE,Up-regulated
KLF4,1.7796229225442832,3.1467004098902844,310.5656717768344,9.621744409753094e-19,1.965854446071122e-17,TRUE,Up-regulated
SCN4B,0.9901758594101256,5.677383938866671,310.3844327464722,9.707374411146569e-19,1.9807606011255988e-17,TRUE,Not significant
IER5L,1.376458460370408,4.8037207569173335,309.5632215932702,1.0113433206963104e-18,2.0609251763342023e-17,TRUE,Up-regulated
PLTP,1.3048688512610844,4.413030303682592,309.21474298439267,1.0291153156225514e-18,2.094410466559958e-17,TRUE,Up-regulated
PARP12,0.9137586620126723,5.280770074114044,309.02546828570127,1.038875344621512e-18,2.1115242700174553e-17,TRUE,Not significant
PRRX1,0.691805128158639,6.732331528286395,308.94061895745335,1.0432879104709396e-18,2.1177389663195825e-17,TRUE,Not significant
AP3B2,1.3286920775990196,4.008364081545682,308.83132554962424,1.0490875266391425e-18,2.1267494217081448e-17,TRUE,Up-regulated
VAPA,-0.6162791177969268,7.21752651409483,308.63369412828143,1.0594380700451772e-18,2.1449503931096008e-17,TRUE,Not significant
SLC16A6,1.793592548329352,3.6494912403463036,308.57766086212206,1.0625189914592893e-18,2.1484051534940094e-17,TRUE,Up-regulated
SMARCC1,-0.5793478483922027,8.290615900954245,308.4855029656881,1.0673301218046151e-18,2.1553449358922653e-17,TRUE,Not significant
JPH1,1.4783008596732174,3.8073242793120863,308.01653098001384,1.0928154653871859e-18,2.2039620289034473e-17,TRUE,Up-regulated
POLR2E,-0.6503339760310476,7.1715856173088754,307.81398745708316,1.103882160430223e-18,2.2234121349902556e-17,TRUE,Not significant
TSC22D1,0.5682915809604446,7.885633116344736,307.4451872701855,1.124517745514811e-18,2.262060793101222e-17,TRUE,Not significant
CYP1B1,2.546027773618536,2.164045130112715,307.3537125717071,1.1309875712700714e-18,2.2721511232585108e-17,TRUE,Up-regulated
PNMA8A,1.5841863254619528,3.5414371727911558,306.33155956218474,1.1894682227108993e-18,2.3865710296497247e-17,TRUE,Up-regulated
CIT,0.6402673773455155,7.200636526704731,306.3002465054743,1.1912250519983674e-18,2.3870317388121135e-17,TRUE,Not significant
GFRA1,-1.0731090414036584,4.746263818632949,306.12482026640254,1.2018283583366872e-18,2.4051955493985173e-17,TRUE,Down-regulated
TMPO,-0.5828902178489088,8.594814874237969,305.9246186013252,1.214011967988005e-18,2.426471491004158e-17,TRUE,Not significant
KIAA0895,-1.1310121801365247,4.775653939423087,305.59771896557055,1.2342526626841917e-18,2.463776387963463e-17,TRUE,Down-regulated
PLPP3,1.192059089989776,4.413308578111261,305.2246458107271,1.2577794358212658e-18,2.5066128634308686e-17,TRUE,Up-regulated
WIPF1,0.858836853063106,5.301955141042668,305.20583417054104,1.258919448364192e-18,2.5066128634308686e-17,TRUE,Not significant
GARIN1A,3.284617497618038,1.9578782842967817,305.4901392309974,1.2629704740348986e-18,2.5114794540922984e-17,TRUE,Up-regulated
AASS,-0.8138464488673327,6.396530940916187,303.0825726326715,1.4021178661098742e-18,2.7846381508637024e-17,TRUE,Not significant
TNFSF18,4.186379530884828,1.5009301928486538,304.0872524611808,1.43053312602354e-18,2.837466086262428e-17,TRUE,Up-regulated
SNRPD1,-0.6963861395436185,6.803919716128493,302.62779141079557,1.4349744425801436e-18,2.842668002221501e-17,TRUE,Not significant
NFE2L2,-0.6000020467764723,8.033938125620683,301.9329359799588,1.4867598036003426e-18,2.941526041806754e-17,TRUE,Not significant
NDUFV2,-0.6635173970243458,6.8394598736739285,301.86678336304453,1.4917929962454602e-18,2.9477527852486147e-17,TRUE,Not significant
GNB1,-0.5704069999028987,9.245340742058826,301.60048910294074,1.5122324994917142e-18,2.984367925133269e-17,TRUE,Not significant
STK38L,-0.6674837917291403,6.937128428254457,301.3211154149757,1.533996828783217e-18,3.0235019462650294e-17,TRUE,Not significant
LGR6,-1.1228364910273563,6.368008066930825,301.1414203104214,1.548172234602145e-18,3.047598492044273e-17,TRUE,Down-regulated
TMEM59,0.562156070343082,8.132084510409667,300.752929270319,1.5792875628439945e-18,3.104938944308382e-17,TRUE,Not significant
ABHD2,0.5522542204548582,8.421372702454992,300.3379990950843,1.613255718009813e-18,3.167737044283088e-17,TRUE,Not significant
APIP,-0.9407425920933736,5.42968987563238,300.1664709218199,1.627532341317839e-18,3.191760413399978e-17,TRUE,Not significant
CD44,0.5429402769300278,9.266285411733945,299.83190798402404,1.6557366981290713e-18,3.2430030816738576e-17,TRUE,Not significant
RCC1,-0.6525481675519018,6.9181038613104375,299.6910713627783,1.6677688839794104e-18,3.2624815590235525e-17,TRUE,Not significant
PARP1,-0.5778555948839206,8.019957705365233,298.8306883586637,1.743305958366856e-18,3.405984016159245e-17,TRUE,Not significant
SORBS1,1.0828857495361661,4.902052401819844,298.67737994372567,1.7571641204470756e-18,3.4287734335315594e-17,TRUE,Up-regulated
F3,-0.983223459422509,4.930921674255404,298.2040801479643,1.8006172913786795e-18,3.509183075342738e-17,TRUE,Not significant
HSPA8,-0.527211413289533,10.812569115705582,298.1068815728052,1.8096574235111553e-18,3.522409156846744e-17,TRUE,Not significant
PDE1A,-1.2839436582538335,4.729912210517636,297.66881078666034,1.8511669685305945e-18,3.598723845538954e-17,TRUE,Down-regulated
RAB42,2.037551516650664,2.726713964975561,297.6082197461141,1.8576220817254075e-18,3.6067867251388965e-17,TRUE,Up-regulated
IER5,1.0011503132541446,5.377498910473678,297.5442929542983,1.8630871969469407e-18,3.6129097876278767e-17,TRUE,Up-regulated
SRM,-0.6818081938114668,6.892030591776641,297.426910440588,1.8744302544774536e-18,3.6304020913857e-17,TRUE,Not significant
MRPL54,-1.1472837387125912,4.468135584416317,297.25082222319276,1.8916911504484024e-18,3.6592985991966006e-17,TRUE,Down-regulated
RPL37A,-0.5737491126116929,8.573753821321056,296.7767998306242,1.9386544375662864e-18,3.745509129686163e-17,TRUE,Not significant
TOX2,-1.0174566055202288,5.00340290214609,296.5747904183601,1.9591022836264656e-18,3.7803418139606986e-17,TRUE,Down-regulated
B4GALT5,-0.6587453050783831,8.446097836079943,296.43805040508556,1.9730392510016133e-18,3.802540504704712e-17,TRUE,Not significant
SMARCD2,-0.7326951374737507,6.546693769547374,296.2219554645838,1.9953128371631916e-18,3.8368377973774746e-17,TRUE,Not significant
NCSTN,0.6599562217737945,7.517988274113421,296.2177726755019,1.9957448043940416e-18,3.8368377973774746e-17,TRUE,Not significant
AHNAK2,1.231646199460034,4.332294694999485,296.11701359544315,2.0062865020429343e-18,3.8523658509743323e-17,TRUE,Up-regulated
CCDC149,1.597179468491591,3.2380976151252874,296.00124704864805,2.0186255619324613e-18,3.8713027647858124e-17,TRUE,Up-regulated
TTC9,4.585873826094613,1.110755365394053,295.98529758448007,2.0658012984038052e-18,3.956920869369054e-17,TRUE,Up-regulated
RAI14,-0.6076384247508415,7.57593642382409,295.16991943319596,2.1076037908070836e-18,4.031290592771754e-17,TRUE,Not significant
SAFB,-0.670120250529109,7.179742362555754,295.1500693836714,2.1097861195696065e-18,4.031290592771754e-17,TRUE,Not significant
NRBP2,0.9331633388009087,5.639432359560491,295.0686228374144,2.1187701674819385e-18,4.0435137628501464e-17,TRUE,Not significant
SMIM3,-0.7801756250754056,6.344941768770336,294.68518383932246,2.1615797543335962e-18,4.120181897589526e-17,TRUE,Not significant
RBM12,-0.6502758968486017,6.8198100435193405,294.4872209074545,2.184039393995401e-18,4.157921525962012e-17,TRUE,Not significant
TRAC,1.292530215637955,4.067156276268728,294.1560452718823,2.2223268944474692e-18,4.225665372288801e-17,TRUE,Up-regulated
IDH1,-0.6556827931022954,6.968212923215112,294.129069329846,2.2253063207607008e-18,4.2261892823195327e-17,TRUE,Not significant
ZBTB7C,-1.3513736508803738,4.071112803366793,293.9350503223796,2.2482013072834573e-18,4.2644886447621887e-17,TRUE,Down-regulated
DHPS,-0.9108208779473609,5.563853137105611,293.32277195837565,2.3212706181050926e-18,4.397752698300921e-17,TRUE,Not significant
NT5C3B,-0.7310514461451934,6.574948354987304,293.1963759878377,2.336695213107533e-18,4.4216157603959734e-17,TRUE,Not significant
CYTB,0.6211405117200333,11.770048735290192,292.61997114859,2.408468894655014e-18,4.551918842014253e-17,TRUE,Not significant
SEC23A,-0.6610615632376547,6.575923009394769,292.5779313880443,2.413796694067269e-18,4.5564785420617654e-17,TRUE,Not significant
ENPP3,2.581166295651574,2.549539811945455,292.37859992609106,2.4416494530080908e-18,4.6034958927040355e-17,TRUE,Up-regulated
APOL1,2.4468698613407747,2.586789681803109,292.21632857998054,2.463416989271731e-18,4.637320017146931e-17,TRUE,Up-regulated
PLCH1,-0.749747881067764,6.425059232809155,292.1746371681029,2.465523310460076e-18,4.637320017146931e-17,TRUE,Not significant
TLE1,0.6288174940417156,7.01743143980403,291.9885872058604,2.489778222129359e-18,4.6773117321973414e-17,TRUE,Not significant
SMO,-0.9146403050928852,5.9268048520083685,291.94844350838105,2.4950514873243073e-18,4.6784298031019723e-17,TRUE,Not significant
CDR2L,-0.9473536399488129,6.745989660775725,291.92618581054074,2.4979721268310236e-18,4.6784298031019723e-17,TRUE,Not significant
METAP2,-0.5860594203490004,7.426769868271493,291.9156719956961,2.499353093787682e-18,4.6784298031019723e-17,TRUE,Not significant
DDX58,1.1245602528430192,4.8489117783728535,291.8094602175784,2.5134218991157517e-18,4.6991368759783725e-17,TRUE,Up-regulated
EPHA2,-0.6363726107885916,8.707345602536565,291.0270898558815,2.619225324934339e-18,4.891098187422189e-17,TRUE,Not significant
CYP26A1,-4.849189948425907,1.6798014801996102,277.68181720498114,2.6246385901989113e-18,4.895358134225416e-17,TRUE,Down-regulated
TRDJ1,-2.1338058560431516,3.0654809815690665,290.84230824427834,2.6458099376030275e-18,4.928964162662136e-17,TRUE,Down-regulated
GBP2,0.8458268461826801,5.6728413712607395,290.57809753705175,2.682104371530678e-18,4.990629919883869e-17,TRUE,Not significant
PPA2,-0.7638663267057997,6.035576066768477,290.44397450677184,2.7011916720569134e-18,5.0200527032269854e-17,TRUE,Not significant
RPS11,-0.5696880196788126,8.550210972243478,290.42190495511693,2.7043406117192077e-18,5.0200527032269854e-17,TRUE,Not significant
GPX3,0.9204771680744319,5.173715158368545,290.38658393024394,2.7094160857618652e-18,5.0235081163058076e-17,TRUE,Not significant
LYST,0.9904402614890343,5.134576445158868,290.351980500816,2.7143799450055744e-18,5.026748642231887e-17,TRUE,Not significant
TCEAL9,0.7147120876442461,6.1816458730791295,290.2465141367907,2.729555495609453e-18,5.0488701060799707e-17,TRUE,Not significant
EIF2S2,-0.6367948793808277,7.026883328065941,289.4643923281267,2.8450436152297215e-18,5.256268523172642e-17,TRUE,Not significant
CCND1,-0.7020364305368023,7.020982765968184,289.3400675212194,2.8638731801006085e-18,5.284809658202185e-17,TRUE,Not significant
LRRC59,-0.6056541568878325,7.8510045613511625,289.21191554992896,2.8834194801208447e-18,5.3146045370623594e-17,TRUE,Not significant
BAIAP3,2.180722199348033,3.1037738228775043,288.90170364798064,2.9319405946127168e-18,5.39689941772424e-17,TRUE,Up-regulated
CNN3,-0.5505590574914714,8.099754843944446,288.8782856354868,2.9349740915326966e-18,5.39689941772424e-17,TRUE,Not significant
MARCKS,-0.5761797713044698,9.09251581805754,288.84329632236484,2.9404368925055377e-18,5.400590908326857e-17,TRUE,Not significant
MREG,0.6908363998867475,6.257907870695593,288.66777576897505,2.968008811588267e-18,5.44483306632918e-17,TRUE,Not significant
KIF24,0.842835100260695,5.448200902575789,288.4655491701984,3.0001201931734252e-18,5.4972894043728764e-17,TRUE,Not significant
SLC25A42,1.2658751813990776,4.167213029702468,288.3323135244399,3.021586933209316e-18,5.5301409562133034e-17,TRUE,Up-regulated
CRLS1,-0.7143877125024425,6.267040061100734,288.03435517628213,3.069792756751282e-18,5.611796583394449e-17,TRUE,Not significant
PFKFB3,-0.6350088776077246,7.502597412968641,287.5122173539158,3.156468092578909e-18,5.763504239136488e-17,TRUE,Not significant
MYH10,-0.5479564242777616,7.816392727539917,287.3081624997605,3.1910431863751107e-18,5.819837223225552e-17,TRUE,Not significant
RNR1,0.5675539097191568,9.449530258464284,287.1680856089051,3.2150095126718993e-18,5.856713133223984e-17,TRUE,Not significant
SRSF10,-0.598185262805112,7.589901378442886,285.71450296971864,3.4752670528025436e-18,6.323448665343859e-17,TRUE,Not significant
COX20,-0.7905696304772811,6.643965055724883,285.54533115997,3.506976948976769e-18,6.370316279623164e-17,TRUE,Not significant
DIP2B,-0.6599523467264874,7.306319276634022,285.5336467182766,3.509176146356714e-18,6.370316279623164e-17,TRUE,Not significant
LSAMP,-0.6524686065441364,7.2440594731018315,284.5497171476835,3.699891743089677e-18,6.708736420474669e-17,TRUE,Not significant
DNAJC7,-0.6070094598518685,7.061956963660346,284.2081404354645,3.768639982355065e-18,6.825474266999962e-17,TRUE,Not significant
LPIN1,-0.5583192607832912,7.6152250493177,284.16655425296017,3.777100955928869e-18,6.832880548746322e-17,TRUE,Not significant
